id_unique,pop_size_territories,both_disapp,population_analysis,territory_analysis,individual_analysis,fate,fate_detailed,wolf_id,sex,country,territory,territory_winter,Y_coordinate,X_coordinate,autumn,spring,slu_id,ruggedness,paved,gravel,snow_cover,human_density,municipality_name,municipality_id,moose_harvest_density,bear_density_shot,bear_density_live,night_light,elevation_mean,elevation_stdv,birth_territory,inbreeding,number_neighbour_terr
1397,37,,,,0,alive,,G4-07,M,S,Loka 1,Loka_0708,6606242,1422988,2007,2008,G4-07,4.4188,0.36,1.1,73.2960199,17.87,Storfors,1760,3.2416,0,0,0.5837,198.6359274,49.10787459,Grå,0.296875,1
1398,39,,,0,0,alive,,G28-06,F,S,Loka 1,Loka_0809,6603975,1429054,2008,2009,G28-06,4.2694,0.36,1.14,86.0546875,21.68,Storfors,1760,2.768,0,0.0005,0.3023,203.7328897,43.54832601,Kil1,0.26074199999999997,1
1399,39,,,,0,alive,,G4-07,M,S,Loka 1,Loka_0809,6603975,1429054,2008,2009,G4-07,4.2694,0.36,1.14,86.0546875,21.68,Storfors,1760,2.768,0,0.0005,0.3023,203.7328897,43.54832601,Grå,0.296875,1
1400,49,,1,1,1,disapp,,G28-06,F,S,Loka 1,Loka_0910,6608201,1430845,2009,2010,G28-06,4.3453,0.31,1.14,85.93489583,18.11,Storfors,1760,3.1332,0,0.0005,0.2724,210.9414658,39.44807898,Kil1,0.26074199999999997,0
1401,49,,,,0,alive,,G4-07,M,S,Loka 1,Loka_0910,6608201,1430845,2009,2010,G4-07,4.3453,0.31,1.14,85.93489583,18.11,Storfors,1760,3.1332,0,0.0005,0.2724,210.9414658,39.44807898,Grå,0.296875,0
1402,58,,,,,alive,,G63-11,M,S,Loka 2,Loka_1011,6601517,1425891,2010,2011,G63-11,4.2688,0.36,1.17,83.05897436,23.59,Storfors,1760,3.4639,0,0.0012,0.5388,193.6057399,48.52343112,Ack,0.30590800000000001,2
1403,58,,,,,alive,,M-10-09,F,S,Loka 2,Loka_1011,6601517,1425891,2010,2011,M-10-09,4.2688,0.36,1.17,83.05897436,23.59,Storfors,1760,3.4639,0,0.0012,0.5388,193.6057399,48.52343112,Lok1,0.26708999999999999,2
1404,60,,,,,other,natural,G63-11,M,S,Loka 2,Loka_1112,6607223,1426843,2011,2012,G63-11,4.3737,0.34,1.11,74.14427861,17.96,Storfors,1760,3.6065,0,0.0025,0.5488,207.2996687,43.94684246,Ack,0.30590800000000001,4
1405,60,,,,,alive,,M-10-09,F,S,Loka 2,Loka_1112,6607223,1426843,2011,2012,M-10-09,4.3737,0.34,1.11,74.14427861,17.96,Storfors,1760,3.6065,0,0.0025,0.5488,207.2996687,43.94684246,Lok1,0.26708999999999999,4
1406,64,,,,,alive,,G74-12,M,S,Loka 3,Loka_1213,6597418,1425033,2012,2013,G74-12,4.1479,0.38,1.24,83.65079365,28.21,Storfors,1760,3.5716,0,0.0002,0.8718,184.746512,49.31552999,Nora,0.15216099999999999,5
1407,64,,,,,alive,,M-10-09,F,S,Loka 3,Loka_1213,6597418,1425033,2012,2013,M-10-09,4.1479,0.38,1.24,83.65079365,28.21,Storfors,1760,3.5716,0,0.0002,0.8718,184.746512,49.31552999,Lok1,0.26708999999999999,5
1408,66,,,,,alive,,G74-12,M,S,Loka 3,Loka_1314,6597265,1422178,2013,2014,G74-12,4.2639,0.35,1.25,64.49490527,27.82,Storfors,1760,3.1425,0,0.007,0.8206,180.70725,49.84035272,Nora,0.15216099999999999,5
1409,66,,,,,alive,,M-10-09,F,S,Loka 3,Loka_1314,6597265,1422178,2013,2014,M-10-09,4.2639,0.35,1.25,64.49490527,27.82,Storfors,1760,3.1425,0,0.007,0.8206,180.70725,49.84035272,Lok1,0.26708999999999999,5
1410,68,,,,,alive,,G74-12,M,S,Loka 3,Loka_1415,6601054,1426377,2014,2015,G74-12,4.2439,0.36,1.18,79.68489583,24.27,Storfors,1760,2.6641,0,0.0013,0.5769,193.5463969,48.20812371,Nora,0.15216099999999999,3
1411,68,,,,,alive,,M-10-09,F,S,Loka 3,Loka_1415,6601054,1426377,2014,2015,M-10-09,4.2439,0.36,1.18,79.68489583,24.27,Storfors,1760,2.6641,0,0.0013,0.5769,193.5463969,48.20812371,Lok1,0.26708999999999999,3
1412,70,,,,,alive,,G74-12,M,S,Loka 3,Loka_1516,6599626,1426387,2015,2016,G74-12,4.1921,0.36,1.19,69.12459016,26.19,Storfors,1760,2.2235,0,0,0.6457,190.7352413,48.43520841,Nora,0.15216099999999999,3
1413,70,,,,,alive,,M-10-09,F,S,Loka 3,Loka_1516,6599626,1426387,2015,2016,M-10-09,4.1921,0.36,1.19,69.12459016,26.19,Storfors,1760,2.2235,0,0,0.6457,190.7352413,48.43520841,Lok1,0.26708999999999999,3
1414,74,,,,,other,legal,G74-12,M,S,Loka 3,Loka_1617,6602926,1425956,2016,2017,G74-12,4.2979,0.36,1.15,75.54371585,22.39,Storfors,1760,2.172,0,0,0.501,196.7145441,48.20113892,Nora,0.15216099999999999,3
1415,74,,,,,other,legal,M-10-09,F,S,Loka 3,Loka_1617,6602926,1425956,2016,2017,M-10-09,4.2979,0.36,1.15,75.54371585,22.39,Storfors,1760,2.172,0,0,0.501,196.7145441,48.20113892,Lok1,0.26708999999999999,3
1416,83,,1,1,1,disapp,,G96-21,M,S,Lomsjön 1,Lomsjön_2122,6712884.556,1564132.488,2021,2022,,0.7648,0.35,1.47,74.82107843,54.55,Tierp,360,2.1001,0.0007,0.2589,3.1192,65.52525648,16.09584431,Sig1,0.103465,2
1417,83,,,,0,alive,,G97-21,F,S,Lomsjön 1,Lomsjön_2122,6712884.556,1564132.488,2021,2022,,0.7648,0.35,1.47,74.82107843,54.55,Tierp,360,2.1001,0.0007,0.2589,3.1192,65.52525648,16.09584431,Sig1,0.103465,2
1418,85,,,,2,censored,,G95-21,M,S,Lomsjön 2,Lomsjön_2223,6706696,1562280,2022,2023,,1.0765,0.26,1.29,82.17741935,51.9,Tierp,360,1.601,0.0011,0.3856,2.0563,69.83661058,13.16019448,Sig1,0.103465,1
1419,85,,,2,2,censored,,G97-21,F,S,Lomsjön 2,Lomsjön_2223,6706696,1562280,2022,2023,,1.0765,0.26,1.29,82.17741935,51.9,Tierp,360,1.601,0.0011,0.3856,2.0563,69.83661058,13.16019448,Sig1,0.103465,1
1420,28,,,0,0,alive,,G3-05,M,S,Lövsjön 1,Lövsjön_0405,6684537,1428437,2004,2005,G3-05,5.0884,0.2,1.13,77.99494949,11.73,Vansbro,2021,3.5,0.0001,0.0473,0.3245,341.0669515,66.23379772,Julu1,0.25683600000000001,0
1421,28,,,,0,alive,,G4-05,F,S,Lövsjön 1,Lövsjön_0405,6684537,1428437,2004,2005,G4-05,5.0884,0.2,1.13,77.99494949,11.73,Vansbro,2021,3.5,0.0001,0.0473,0.3245,341.0669515,66.23379772,Julu1,0.25683600000000001,0
1422,29,,,0,0,alive,,G3-05,M,S,Lövsjön 1,Lövsjön_0506,6695398,1430496,2005,2006,G3-05,4.3987,0.23,1.25,82.32587065,9.03,Vansbro,2021,3.1,0.0001,0.0413,0.3006,303.4739442,60.17682189,Julu1,0.25683600000000001,0
1423,29,,,,0,alive,,G4-05,F,S,Lövsjön 1,Lövsjön_0506,6695398,1430496,2005,2006,G4-05,4.3987,0.23,1.25,82.32587065,9.03,Vansbro,2021,3.1,0.0001,0.0413,0.3006,303.4739442,60.17682189,Julu1,0.25683600000000001,0
1424,31,,1,1,1,disapp,,G3-05,M,S,Lövsjön 1,Lövsjön_0607,6682173,1421927,2006,2007,G3-05,5.2384,0.22,1.12,79.56153846,10.88,Filipstad,1782,2.8473,0.0001,0.0213,0.2825,350.3812755,62.88158707,Julu1,0.25683600000000001,1
1425,31,,,,0,alive,,G4-05,F,S,Lövsjön 1,Lövsjön_0607,6682173,1421927,2006,2007,G4-05,5.2384,0.22,1.12,79.56153846,10.88,Filipstad,1782,2.8473,0.0001,0.0213,0.2825,350.3812755,62.88158707,Julu1,0.25683600000000001,1
1426,37,,,,0,alive,,G4-05,F,S,Lövsjön 2,Lövsjön_0708,6685342,1426021,2007,2008,G4-05,5.1584,0.22,1.15,80.94607843,10.82,Vansbro,2021,2.6,0.0001,0.0462,0.3379,344.430759,65.23753948,Julu1,0.25683600000000001,2
1427,37,,,,,alive,,M-05-05,M,S,Lövsjön 2,Lövsjön_0708,6685342,1426021,2007,2008,M-05-05,5.1584,0.22,1.15,80.94607843,10.82,Vansbro,2021,2.6,0.0001,0.0462,0.3379,344.430759,65.23753948,Fil2,0.296875,2
1428,39,,,,0,alive,,G4-05,F,S,Lövsjön 2,Lövsjön_0809,6683075,1435327,2008,2009,G4-05,4.9058,0.22,1.17,85.27692308,13.47,Ljusnarsberg,1864,2.4,0.0002,0.0595,0.1583,315.86279,61.64539495,Julu1,0.25683600000000001,1
1429,39,,,,,alive,,M-05-05,M,S,Lövsjön 2,Lövsjön_0809,6683075,1435327,2008,2009,M-05-05,4.9058,0.22,1.17,85.27692308,13.47,Ljusnarsberg,1864,2.4,0.0002,0.0595,0.1583,315.86279,61.64539495,Fil2,0.296875,1
1430,49,,,,0,alive,,G4-05,F,S,Lövsjön 2,Lövsjön_0910,6694084,1425226,2009,2010,G4-05,4.533,0.23,1.2,83.64871795,7.67,Vansbro,2021,2.3,0.0003,0.1038,0.2671,319.4397606,68.64960848,Julu1,0.25683600000000001,2
1431,49,,,,,other,legal,M-05-05,M,S,Lövsjön 2,Lövsjön_0910,6694084,1425226,2009,2010,M-05-05,4.533,0.23,1.2,83.64871795,7.67,Vansbro,2021,2.3,0.0003,0.1038,0.2671,319.4397606,68.64960848,Fil2,0.296875,2
1432,58,,1,1,1,disapp,,G4-05,F,S,Lövsjön 3,Lövsjön_1011,6686074.428,1430050.875,2010,2011,,4.9767,0.2,1.15,82.41282051,11.5,Vansbro,2021,2.3,0.0002,0.0866,0.3343,331.944,65.756,Julu1,0.25683600000000001,2
1433,58,,,,,other,legal,D-11-18,M,S,Lövsjön 3,Lövsjön_1011,6686074.428,1430050.875,2010,2011,,4.9767,0.2,1.15,82.41282051,11.5,Vansbro,2021,2.3,0.0002,0.0866,0.3343,331.944,65.756,Ulr2,0.21484400000000001,2
1434,60,,,,,alive,,G1-11,M,S,Lövsjön 4,Lövsjön_1112,6685123,1440446,2011,2012,G1-11,4.6928,0.23,1.27,78.95343137,14.1,Vansbro,2021,2.3,0.0002,0.0847,0.3046,293.1138782,60.56369773,Grä3,0.26733400000000002,2
1435,60,,1,1,1,disapp,,G64-12,F,S,Lövsjön 4,Lövsjön_1112,6685123,1440446,2011,2012,G64-12,4.6928,0.23,1.27,78.95343137,14.1,Vansbro,2021,2.3,0.0002,0.0847,0.3046,293.1138782,60.56369773,Snd2,0.35199000000000003,2
1436,64,,,,,alive,,G1-11,M,S,Lövsjön 5,Lövsjön_1213,6676449,1439367,2012,2013,G1-11,4.7771,0.28,1.15,81.77179487,15.31,Ljusnarsberg,1864,1.9532,0.0001,0.0458,0.2813,309.7162251,65.37711731,Grä3,0.26733400000000002,3
1437,64,,,,,alive,,G84-13,F,S,Lövsjön 5,Lövsjön_1213,6676449,1439367,2012,2013,G84-13,4.7771,0.28,1.15,81.77179487,15.31,Ljusnarsberg,1864,1.9532,0.0001,0.0458,0.2813,309.7162251,65.37711731,Äpp,0.27490199999999998,3
1438,66,,,,,alive,,G1-11,M,S,Lövsjön 6,Lövsjön_1314,6682840,1445634,2013,2014,G1-11,4.7325,0.25,1.29,74.44615385,15.62,Ljusnarsberg,1864,2.2021,0.0005,0.1875,0.299,285.4313507,62.21132067,Grä3,0.26733400000000002,4
1439,66,,,,,alive,,G57-13,F,S,Lövsjön 6,Lövsjön_1314,6682840,1445634,2013,2014,G57-13,4.7325,0.25,1.29,74.44615385,15.62,Ljusnarsberg,1864,2.2021,0.0005,0.1875,0.299,285.4313507,62.21132067,Ulr3,0.284912,4
1440,68,,,,,alive,,G1-11,M,S,Lövsjön 6,Lövsjön_1415,6679727,1442306,2014,2015,G1-11,4.7424,0.26,1.22,88.17647059,15.58,Ljusnarsberg,1864,2.2095,0.0003,0.1211,0.2911,295.4255821,68.45577076,Grä3,0.26733400000000002,4
1441,68,,,,,alive,,G57-13,F,S,Lövsjön 6,Lövsjön_1415,6679727,1442306,2014,2015,G57-13,4.7424,0.26,1.22,88.17647059,15.58,Ljusnarsberg,1864,2.2095,0.0003,0.1211,0.2911,295.4255821,68.45577076,Ulr3,0.284912,4
1442,70,,,,,other,legal,G1-11,M,S,Lövsjön 6,Lövsjön_1516,6674163,1441552,2015,2016,G1-11,4.7793,0.31,1.18,69.53432836,16.09,Ljusnarsberg,1864,2.3063,0.0004,0.1356,0.3992,306.7554077,67.97381369,Grä3,0.26733400000000002,7
1443,70,,,,,other,legal,G57-13,F,S,Lövsjön 6,Lövsjön_1516,6674163,1441552,2015,2016,G57-13,4.7793,0.31,1.18,69.53432836,16.09,Ljusnarsberg,1864,2.3063,0.0004,0.1356,0.3992,306.7554077,67.97381369,Ulr3,0.284912,7
1444,68,1,,,1,disapp,,G125-14,M,S,Lutnes,Lutnes_1415,6780311,1331880,2014,2015,G125-14,4.779,0.33,0.96,87.80099502,2.42,Torsby,1737,2.2873,0.0007,0.2679,0.432,475.2045772,90.51189803,Klot,0.29931600000000003,2
1445,68,1,1,1,1,disapp,,G173-14,F,S,Lutnes,Lutnes_1415,6780311,1331880,2014,2015,G173-14,4.779,0.33,0.96,87.80099502,2.42,Torsby,1737,2.2873,0.0007,0.2679,0.432,475.2045772,90.51189803,Fäsn,0.141403,2
1446,74,,,,,alive,,G10-15,F,S,Magnor 1,Magnor_1617,6644181,1293805,2016,2017,G10-15,5.161,0.59,1.41,70.72885572,10.31,Eda,1730,1.8325,0,0.0025,1.4665,196.8608281,58.87933415,Dju3,0.13900799999999999,3
1447,74,,,0,0,alive,,G68-15,M,S,Magnor 1,Magnor_1617,6644181,1293805,2016,2017,G68-15,5.161,0.59,1.41,70.72885572,10.31,Eda,1730,1.8325,0,0.0025,1.4665,196.8608281,58.87933415,Krp6,0.21412300000000001,3
1448,72,,,,,alive,,G10-15,F,S,Magnor 1,Magnor_1718,6642981,1292309,2017,2018,G10-15,5.1388,0.57,1.4,83.56770833,10.39,Eda,1730,1.9645,0,0.0014,1.43,200.1365339,60.06492385,Dju3,0.13900799999999999,3
1449,72,,1,1,1,disapp,,G68-15,M,S,Magnor 1,Magnor_1718,6642981,1292309,2017,2018,G68-15,5.1388,0.57,1.4,83.56770833,10.39,Eda,1730,1.9645,0,0.0014,1.43,200.1365339,60.06492385,Krp6,0.21412300000000001,3
1450,68,,,,,alive,,G10-15,F,S,Magnor 2,Magnor_1819,6643096,1292779,2018,2019,G10-15,5.1482,0.57,1.39,82.79947917,10.39,Eda,1730,2.1345,0,0.0013,1.4517,198.7497008,59.59078145,Dju3,0.13900799999999999,5
1451,68,,,0,0,alive,,G237-17,M,S,Magnor 2,Magnor_1819,6643096,1292779,2018,2019,G237-17,5.1482,0.57,1.39,82.79947917,10.39,Eda,1730,2.1345,0,0.0013,1.4517,198.7497008,59.59078145,Nsj1,0.243233,5
1452,71,,,,,alive,,G10-15,F,S,Magnor 2,Magnor_1920,6644608,1295118,2019,2020,G10-15,5.2325,0.61,1.41,54.30555556,10.32,Eda,1730,2.309,0,0.0154,1.4936,192.6939289,57.25500933,Dju3,0.13900799999999999,6
1453,71,,1,1,1,disapp,,G237-17,M,S,Magnor 2,Magnor_1920,6644608,1295118,2019,2020,G237-17,5.2325,0.61,1.41,54.30555556,10.32,Eda,1730,2.309,0,0.0154,1.4936,192.6939289,57.25500933,Nsj1,0.243233,6
1454,75,,,,,alive,,G10-15,F,S,Magnor 3,Magnor_2021,6644608,1295118,2020,2021,,5.2325,0.61,1.41,72.44367403,10.36,Eda,1730,2.451,0,0.001,1.4936,192.6939289,57.25500933,Dju3,0.13900799999999999,5
1455,75,,,,,other,unknown,G9-20,M,S,Magnor 3,Magnor_2021,6644608,1295118,2020,2021,,5.2325,0.61,1.41,72.44367403,10.36,Eda,1730,2.451,0,0.001,1.4936,192.6939289,57.25500933,Bjås4,0.121395,5
1456,83,,,,,other,"natural, old age",G10-15,F,S,Magnor 4,Magnor_2122,6645356.918,1293584.403,2021,2022,,5.1717,0.6,1.46,71.18159204,10.34,Eda,1730,2.21,0,0.0065,1.41,199.4254956,59.73767751,Dju3,0.13900799999999999,5
1457,83,,,,2,censored,,G104-21,M,S,Magnor 4,Magnor_2122,6645356.918,1293584.403,2021,2022,,5.1717,0.6,1.46,71.18159204,10.34,Eda,1730,2.21,0,0.0065,1.41,199.4254956,59.73767751,Bjås4,0.121395,5
1458,71,,,,,other,legal,G230-19,M,S,Mållången 1,Mållången_1920,6792528,1497694,2019,2020,G230-19,3.3008,0.19,1.19,69.19154229,6.09,Rättvik,2031,2.58,0.0037,1.3317,0.9331,270.812394,65.77027441,Sjö3,0.17519399999999999,4
1459,71,,,0,0,alive,,G262-17,F,S,Mållången 1,Mållången_1920,6792528,1497694,2019,2020,G262-17,3.3008,0.19,1.19,69.19154229,6.09,Rättvik,2031,2.58,0.0037,1.3317,0.9331,270.812394,65.77027441,Trb1,0.20988799999999999,4
1460,75,,,,0,alive,,G258-19,M,S,Mållången 2,Mållången_2021,6792253,1492820,2020,2021,,3.2703,0.17,1.18,81.68995511,6.05,Rättvik,2031,2.4674,0.0033,1.1814,0.7199,273.414019,59.32647612,Gll1,0.25143199999999999,4
1461,75,,,0,0,alive,,G262-17,F,S,Mållången 2,Mållången_2021,6792253,1492820,2020,2021,,3.2703,0.17,1.18,81.68995511,6.05,Rättvik,2031,2.4674,0.0033,1.1814,0.7199,273.414019,59.32647612,Trb1,0.20988799999999999,4
1462,83,,,,0,alive,,G258-19,M,S,Mållången 2,Mållången_2122,6785642.644,1494542.832,2021,2022,,3.3794,0.12,1.12,84.87990196,6.54,Rättvik,2031,2.2182,0.0045,1.6259,0.3599,296.2745849,63.99489379,Gll1,0.25143199999999999,3
1463,83,,,0,0,alive,,G262-17,F,S,Mållången 2,Mållången_2122,6785642.644,1494542.832,2021,2022,,3.3794,0.12,1.12,84.87990196,6.54,Rättvik,2031,2.2182,0.0045,1.6259,0.3599,296.2745849,63.99489379,Trb1,0.20988799999999999,3
1464,85,1,,,1,disapp,,G258-19,M,S,Mållången 2,Mållången_2223,6790257,1498947,2022,2023,,3.3271,0.16,1.16,93.95652174,6.29,Rättvik,2031,1.6788,0.0066,2.3712,0.9549,280.4643541,68.72149637,Gll1,0.25143199999999999,1
1465,85,1,1,1,1,disapp,,G262-17,F,S,Mållången 2,Mållången_2223,6790257,1498947,2022,2023,,3.3271,0.16,1.16,93.95652174,6.29,Rättvik,2031,1.6788,0.0066,2.3712,0.9549,280.4643541,68.72149637,Trb1,0.20988799999999999,1
1466,83,,,,0,alive,,G240-19,M,,Mången 1,Mången_2122,6650483.207,1432125.855,2021,2022,,4.9059,0.3,1.13,78.82828283,9.59,Hällefors,1863,2.1987,0.0001,0.0263,0.1654,278.2033,55.8202,Sju4,0.185781,2
1467,83,,1,1,1,disapp,,G234-19,F,,Mången 1,Mången_2122,6650483.207,1432125.855,2021,2022,,4.9059,0.3,1.13,78.82828283,9.59,Hällefors,1863,2.1987,0.0001,0.0263,0.1654,278.2033,55.8202,Kes1,0.235539,2
1468,17,,,,0,alive,,M-02-11,F,N,Mangen 1 (N. f.d. Årjäng),Mangen_0203,6645955,1273974,2002,2003,M-02-11,5.5305,0.48,1.59,84.42156863,11.8,Eda,1730,3.6265,0.0001,0.0252,0.5492,243.1736899,57.69567905,Årj,0.234375,1
1469,17,,,,,alive,,G28-03,M,N,Mangen 1 (N. f.d. Årjäng),Mangen_0203,6645955,1273974,2002,2003,M-02-14,5.5305,0.48,1.59,84.42156863,11.8,Eda,1730,3.6265,0.0001,0.0252,0.5492,243.1736899,57.69567905,Fur,0.1875,1
1470,22,,,,2,censored,,M-02-11,F,N,Mangen 1 (N. f.d. Årjäng),Mangen_0304,6662598,1273376,2003,2004,M-02-11,5.2512,0.4,1.56,79.78507463,16.6,Eidskog,420,3.2493,0,0,0.5384,273.552253,65.11154165,Årj,0.234375,0
1471,22,,,,,other,capture related,G28-03,M,N,Mangen 1 (N. f.d. Årjäng),Mangen_0304,6662598,1273376,2003,2004,M-02-14,5.2512,0.4,1.56,79.78507463,16.6,Eidskog,420,3.2493,0,0,0.5384,273.552253,65.11154165,Fur,0.1875,0
1472,85,1,,,1,disapp,,G240-19,M,S,Mången 2,Mången_2223,6654516,1430283,2022,2023,,5.025,0.29,1.08,85.62769231,10.6,Filipstad,1782,1.9232,0.0001,0.0496,0.1706,293.7461063,58.06784382,Sju4,0.185781,2
1473,85,1,1,1,1,disapp,,G122-22,F,S,Mången 2,Mången_2223,6654516,1430283,2022,2023,,5.025,0.29,1.08,85.62769231,10.6,Filipstad,1782,1.9232,0.0001,0.0496,0.1706,293.7461063,58.06784382,Skä1,0.130243,2
1474,66,1,1,1,1,disapp,,G109-14,F,N,Mangen 3,Mangen_1314,6659236,1278659,2013,2014,G109-14,5.4258,0.51,1.67,71.32782738,15.32,Eda,1730,2.6255,0,0.0002,0.6249,270.833114,66.05224498,B,0.205933,0
1475,66,1,,,1,disapp,,G54-13,M,N,Mangen 3,Mangen_1314,6659236,1278659,2013,2014,G54-13,5.4258,0.51,1.67,71.32782738,15.32,Eda,1730,2.6255,0,0.0002,0.6249,270.833114,66.05224498,Ful2,0.28662100000000001,0
1476,68,,,,0,alive,,G172-14,F,N,Mangen 4,Mangen_1415,6659236,1278659,2014,2015,G172-14,5.4258,0.51,1.67,82.71025641,15.47,Eda,1730,2.3925,0,0.0045,0.6249,270.833114,66.05224498,Dju3,0.13900799999999999,2
1477,68,,,0,0,alive,,G18-13,M,N,Mangen 4,Mangen_1415,6659236,1278659,2014,2015,G18-13,5.4258,0.51,1.67,82.71025641,15.47,Eda,1730,2.3925,0,0.0045,0.6249,270.833114,66.05224498,Gla3,0.31059999999999999,2
1478,70,,,,0,alive,,G172-14,F,N,Mangen 4,Mangen_1516,6669529,1275606,2015,2016,G172-14,5.3452,0.6,1.69,76.73823529,18.9,Eidskog,420,2.1563,0.0001,0.0204,1.2999,270.2005732,71.79948426,Dju3,0.13900799999999999,3
1479,70,,1,1,1,disapp,,G18-13,M,N,Mangen 4,Mangen_1516,6669529,1275606,2015,2016,G18-13,5.3452,0.6,1.69,76.73823529,18.9,Eidskog,420,2.1563,0.0001,0.0204,1.2999,270.2005732,71.79948426,Gla3,0.31059999999999999,3
1480,74,,,,0,alive,,G124-17,M,N,Mangen 5,Mangen_1617,6670784,1280353,2016,2017,G124-17,5.6759,0.71,1.93,76.74615385,17.2,Eidskog,420,1.9002,0,0.0141,1.353,270.4975213,71.26797397,Bvk1,0.256382,3
1481,74,,,0,0,alive,,G172-14,F,N,Mangen 5,Mangen_1617,6670784,1280353,2016,2017,G172-14,5.6759,0.71,1.93,76.74615385,17.2,Eidskog,420,1.9002,0,0.0141,1.353,270.4975213,71.26797397,Dju3,0.13900799999999999,3
1482,72,,,,0,alive,,G124-17,M,N,Mangen 5,Mangen_1718,6667310,1274882,2017,2018,G124-17,5.3617,0.45,1.64,84.47692308,19.21,Eidskog,420,1.9643,0,0.0018,1.0392,275.1969297,67.97734198,Bvk1,0.256382,1
1483,72,,,0,0,alive,,G172-14,F,N,Mangen 5,Mangen_1718,6667310,1274882,2017,2018,G172-14,5.3617,0.45,1.64,84.47692308,19.21,Eidskog,420,1.9643,0,0.0018,1.0392,275.1969297,67.97734198,Dju3,0.13900799999999999,1
1484,68,,,,0,alive,,G124-17,M,N,Mangen 5,Mangen_1819,6666684,1275819,2018,2019,G124-17,5.436,0.45,1.66,85.24739583,18.88,Eidskog,420,1.8908,0,0.0074,0.9282,276.9708008,65.91150674,Bvk1,0.256382,3
1485,68,,1,1,1,disapp,,G172-14,F,N,Mangen 5,Mangen_1819,6666684,1275819,2018,2019,G172-14,5.436,0.45,1.66,85.24739583,18.88,Eidskog,420,1.8908,0,0.0074,0.9282,276.9708008,65.91150674,Dju3,0.13900799999999999,3
1486,71,,,,0,alive,,G124-17,M,N,Mangen 6,Mangen_1920,6666883,1278414,2019,2020,G124-17,5.5846,0.62,1.8,60.67447917,17.74,Eidskog,420,1.7983,0.0001,0.0206,1.141,274.739065,67.68374014,Bvk1,0.256382,3
1487,71,,,0,0,alive,,G239-17,F,N,Mangen 6,Mangen_1920,6666883,1278414,2019,2020,G239-17,5.5846,0.62,1.8,60.67447917,17.74,Eidskog,420,1.7983,0.0001,0.0206,1.141,274.739065,67.68374014,Gla4,0.25553100000000001,3
1488,75,,,,0,alive,,G124-17,M,N,Mangen 6,Mangen_2021,6667103,1276159,2020,2021,,5.4594,0.47,1.67,78.71282051,18.96,Eidskog,3416,1.6347,0,0.0013,1.0108,276.4885567,66.47851135,Bvk1,0.256382,5
1489,75,,,0,0,alive,,G239-17,F,N,Mangen 6,Mangen_2021,6667103,1276159,2020,2021,,5.4594,0.47,1.67,78.71282051,18.96,Eidskog,3416,1.6347,0,0.0013,1.0108,276.4885567,66.47851135,Gla4,0.25553100000000001,5
1490,83,,,,0,alive,,G124-17,M,N,Mangen 7,Mangen_2122,6669498.642,1275123.847,2021,2022,,5.2887,0.59,1.68,78.00980392,20.26,Nes,3034,1.49,0.0001,0.0206,1.3019,269.7122,72.3388,Bvk1,0.256382,2
1491,83,,,0,0,alive,,G239-17,F,N,Mangen 7,Mangen_2122,6669498.642,1275123.847,2021,2022,,5.2887,0.59,1.68,78.00980392,20.26,Nes,3034,1.49,0.0001,0.0206,1.3019,269.7122,72.3388,Gla4,0.25553100000000001,2
1492,85,,,,2,censored,,G124-17,M,N,Mangen 7,Mangen_2223,6669481.506,1277920.599,2022,2023,,5.5983,0.64,1.79,91.91343284,18.9,Sør-Odal,3415,1.3971,0,0.0006,1.287,271.6567,70.566,Bvk1,0.256382,3
1493,85,,,2,2,censored,,G239-17,F,N,Mangen 7,Mangen_2223,6669481.506,1277920.599,2022,2023,,5.5983,0.64,1.79,91.91343284,18.9,Sør-Odal,3415,1.3971,0,0.0006,1.287,271.6567,70.566,Gla4,0.25553100000000001,3
1494,66,,,,,alive,,G154-13,M,S,Mårdshyttan,Mårdshyttan_1314,6620703,1456424,2013,2014,G154-13,4.3161,0.33,1.46,67.33072917,14.8,Hällefors,1863,2.9,0.0001,0.0273,1.0771,181.485228,56.13643276,Nora,0.15216099999999999,6
1495,66,,,,,alive,,G88-14,F,S,Mårdshyttan,Mårdshyttan_1314,6620703,1456424,2013,2014,G88-14,4.3161,0.33,1.46,67.33072917,14.8,Hällefors,1863,2.9,0.0001,0.0273,1.0771,181.485228,56.13643276,Nora,0.15216099999999999,6
1496,68,,,,,other,legal,G154-13,M,S,Mårdshyttan,Mårdshyttan_1415,6625041,1453400,2014,2015,G154-13,4.3947,0.34,1.43,78.83072917,13.22,Hällefors,1863,2.7,0,0.0048,0.7336,194.2795289,53.8238144,Nora,0.15216099999999999,6
1497,68,,,,,other,legal,G88-14,F,S,Mårdshyttan,Mårdshyttan_1415,6625041,1453400,2014,2015,G88-14,4.3947,0.34,1.43,78.83072917,13.22,Hällefors,1863,2.7,0,0.0048,0.7336,194.2795289,53.8238144,Nora,0.15216099999999999,6
1498,75,,,,0,alive,,G14-20,F,,Markvattnet 1,Markvattnet_2021,6590091.575,1400883.339,2020,2021,,3.2563,0.39,1.28,62.06084656,35.94,Kristinehamn,1781,2.9,0,0,1.1018,111.1327,43.6575,Fhg3,0.247618,5
