RovbaseID,Funnetdato,Undersøkt,Undersøktdato,Meldt til,Mottattdato,Skadetype,"Skadetype, annet",Rase,"Rase, annet","Skadedato, fra","Skadedato, til",Usikker skadedato,Kjønn,Alder,Antall,Tilstand,Merke,"Merke, tekst",Registreringsnummer,Skadeårsak,"Skadeårsak, annet",Skadested,Beiteområde,Kontrollstatus,Vurdering,Melding om registrert skade er sendt til eier,Eier tilstede ved skadeundersøkelse,Eier orientert,Dato orientert,KommuneID,Funnsted,Nord (opprinnelig),Øst (opprinnelig),Nord (UTM33/SWEREF99 TM),Øst (UTM33/SWEREF99 TM),Nord (RT90),Øst (RT90),Koordinatsystem,Stedkvalitet,Godkjentdato,Følsomhet,Frigivelsesdato,Låst,Låst av,Låstdato,Sist lagret dato,Kommunenummer,Kommune,Fylkenummer,Fylke,Number of injured or killed or missing sheep,Year
K456788,2014.06.22,Ja,2014.06.22,,,Får,,Norsk kvit sau,,2014.06.22,2014.06.22,Nej,Hona,Under 1 år,1,Avlivad,Øremerke,40200,NULL,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Bedömd som säker,Ja,Ja,Nej,,1-3446,Badstua,6701252,587997,6708278,257892,6713572,1213543,WGS84-UTM Zon 32,Mindre bra,2014.07.02,Ja,,Ja,Kenneth Rannem,2016.05.31,2014.07.02,1-3446,Gran (N),1-34,Innlandet (N),1,2014
K456530,2014.06.22,Ja,2014.06.22,,2014.06.22,Får,,Norsk kvit sau,,2014.06.22,2014.06.22,Nej,Hona,Under 1 år,1,Avlivad,Øremerke,40001,NULL,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3413,Oppset nordøst,6721954,628487,6725214,300118,6730000,1256003,WGS84-UTM Zon 32,Mindre bra,2014.06.22,Ja,,Ja,Kenneth Rannem,2016.05.31,2014.06.23,1-3413,Stange (N),1-34,Innlandet (N),1,2014
K456531,2014.06.22,Ja,2014.06.22,,2014.06.22,Får,,Norsk kvit sau,,2014.06.22,2014.06.22,Nej,Hona,Under 1 år,1,Avlivad,Øremerke,40087,NULL,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3413,Oppset nordøst,6721862,628467,6725124,300090,6729910,1255973,WGS84-UTM Zon 32,Mindre bra,2014.06.22,Ja,,Ja,Kenneth Rannem,2016.05.31,2014.06.23,1-3413,Stange (N),1-34,Innlandet (N),1,2014
K456532,2014.06.22,Ja,2014.06.22,,2014.06.22,Får,,Norsk kvit sau,,2014.06.22,2014.06.22,Nej,Hane,Under 1 år,1,Avlivad,Øremerke,40035,NULL,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3413,Oppset nordøst,6722723,628464,6725982,300165,6730768,1256059,WGS84-UTM Zon 32,Mindre bra,2014.06.22,Ja,,Ja,Kenneth Rannem,2016.05.31,2014.06.23,1-3413,Stange (N),1-34,Innlandet (N),1,2014
K456533,2014.06.22,Ja,2014.06.22,,2014.06.22,Får,,Norsk kvit sau,,2014.06.22,2014.06.22,Nej,Hona,Under 1 år,1,Avlivad,Øremerke,40049,NULL,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3413,Oppset nordøst,6722723,628464,6725982,300165,6730768,1256059,WGS84-UTM Zon 32,Mindre bra,2014.06.22,Ja,,Ja,Kenneth Rannem,2016.05.31,2014.06.23,1-3413,Stange (N),1-34,Innlandet (N),1,2014
K456627,2014.06.22,Ja,2014.06.23,,2014.06.22,Får,,Norsk kvit sau,,2014.06.22,2014.06.22,Ja,Hane,Under 1 år,1,Död,Øremerke,40002,NULL,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Nej,Ja,2014.06.23,1-3413,Oppsal,6722430,628326,6725703,300001,6730490,1255892,WGS84-UTM Zon 32,Mindre bra,2014.06.25,Ja,,Ja,Kenneth Rannem,2016.05.31,2014.06.25,1-3413,Stange (N),1-34,Innlandet (N),1,2014
K456609,2014.06.22,Ja,2014.06.22,,,Får,,Norsk kvit sau,,2014.06.22,2014.06.22,Nej,Hane,Under 1 år,1,Avlivad,Øremerke,40370,NULL,Varg,,Bete utan stängsel,Gran Almenning,Fältkontroll - SNO,Bedömd som säker,Ja,Ja,Nej,,1-3446,,6701252,587997,6708278,257892,6713572,1213543,WGS84-UTM Zon 32,Mindre bra,2014.06.25,Ja,,Ja,Kenneth Rannem,2016.05.31,2014.07.01,1-3446,Gran (N),1-34,Innlandet (N),1,2014
K456605,2014.06.23,Ja,2014.06.24,,2014.06.24,Får,,Norsk kvit sau,,2014.06.24,2014.06.24,Nej,Hona,Över 2 år,1,Avlivad,Bjelle,,NULL,Varg,,Bete utan stängsel,Sølendalen,Fältkontroll - SNO,Bedömd som säker,Ja,Ja,Nej,,1-3424,Nysætra,6888894,608126,6893374,295167,6898316,1253130,WGS84-UTM Zon 32,Exakt,2014.06.25,Ja,,Ja,Kenneth Rannem,2016.05.31,2014.06.27,1-3424,Rendalen (N),1-34,Innlandet (N),1,2014
K456610,2014.06.23,Ja,2014.06.23,,,Får,,Norsk kvit sau,,2014.06.23,2014.06.23,Nej,Hane,Under 1 år,1,Avlivad,Øremerke,40335,NULL,Varg,,Bete utan stängsel,Gran Almenning,Fältkontroll - SNO,Bedömd som säker,Ja,Ja,Nej,,1-3446,,6701252,587997,6708278,257892,6713572,1213543,WGS84-UTM Zon 32,Mindre bra,2014.06.25,Ja,,Ja,Kenneth Rannem,2016.05.31,2014.07.01,1-3446,Gran (N),1-34,Innlandet (N),1,2014
K456613,2014.06.23,Ja,2014.06.23,,,Får,,Norsk kvit sau,,2014.06.23,2014.06.23,Nej,Hane,Under 1 år,1,Avlivad,Øremerke,40337,NULL,Varg,,Bete utan stängsel,Gran Almenning,Fältkontroll - SNO,Bedömd som säker,Ja,Ja,Nej,,1-3446,,6701252,587997,6708278,257892,6713572,1213543,WGS84-UTM Zon 32,Mindre bra,2014.06.25,Ja,,Ja,Kenneth Rannem,2016.05.31,2014.07.01,1-3446,Gran (N),1-34,Innlandet (N),1,2014
K456618,2014.06.23,Ja,2014.06.23,,2014.06.23,Får,,Norsk kvit sau,,2014.06.23,2014.06.23,Nej,Hona,Under 1 år,1,Avlivad,Øremerke,40385,NULL,Varg,,Bete utan stängsel,Gran Almenning,Fältkontroll - SNO,Bedömd som säker,Ja,Ja,Nej,,1-3446,,6701252,587997,6708278,257892,6713572,1213543,WGS84-UTM Zon 32,Mindre bra,2014.06.25,Ja,,Ja,Kenneth Rannem,2016.05.31,2014.07.01,1-3446,Gran (N),1-34,Innlandet (N),1,2014
K456619,2014.06.23,Ja,2014.06.24,,,Får,,Norsk kvit sau,,2014.06.24,2014.06.24,Nej,Hane,Under 1 år,1,Avlivad,Øremerke,40338,NULL,Varg,,Bete utan stängsel,Gran Almenning,Fältkontroll - SNO,Bedömd som säker,Ja,Ja,Nej,,1-3446,Badstua,6701252,587997,6708278,257892,6713572,1213543,WGS84-UTM Zon 32,Mindre bra,2014.06.25,Ja,,Ja,Kenneth Rannem,2016.05.31,2014.07.01,1-3446,Gran (N),1-34,Innlandet (N),1,2014
K456620,2014.06.23,Ja,2014.06.24,,,Får,,Norsk kvit sau,,2014.06.24,2014.06.24,Nej,Hane,Under 1 år,1,Avlivad,Øremerke,40347,NULL,Varg,,Bete utan stängsel,Gran Almenning,Fältkontroll - SNO,Bedömd som säker,Ja,Ja,Nej,,1-3446,Badstua,6701252,587997,6708278,257892,6713572,1213543,WGS84-UTM Zon 32,Mindre bra,2014.06.25,Ja,,Ja,Kenneth Rannem,2016.05.31,2014.07.01,1-3446,Gran (N),1-34,Innlandet (N),1,2014
K456621,2014.06.23,Ja,2014.06.24,,,Får,,Norsk kvit sau,,2014.06.24,2014.06.24,Nej,Hane,Under 1 år,1,Avlivad,Øremerke,40407,NULL,Varg,,Bete utan stängsel,Gran Almenning,Fältkontroll - SNO,Bedömd som säker,Ja,Ja,Nej,,1-3446,Badstua,6701252,587997,6708278,257892,6713572,1213543,WGS84-UTM Zon 32,Mindre bra,2014.06.25,Ja,,Ja,Kenneth Rannem,2016.05.31,2014.07.01,1-3446,Gran (N),1-34,Innlandet (N),1,2014
K456625,2014.06.24,Ja,2014.06.24,,,Får,,Norsk kvit sau,,2014.06.24,2014.06.24,Nej,Hane,Under 1 år,1,Avlivad,Øremerke,40411,NULL,Varg,,Bete utan stängsel,Gran Almenning,Fältkontroll - SNO,Bedömd som säker,Ja,Ja,Nej,,1-3446,Badstua,6701252,587997,6708278,257892,6713572,1213543,WGS84-UTM Zon 32,Mindre bra,2014.06.25,Ja,,Ja,Kenneth Rannem,2016.05.31,2014.07.01,1-3446,Gran (N),1-34,Innlandet (N),1,2014
K456628,2014.06.24,Ja,2014.06.25,,2014.06.24,Får,,Norsk kvit sau,,2014.06.24,2014.06.24,Nej,Hona,Över 2 år,1,Avlivad,Bjelle,,NULL,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Nej,Ja,2014.06.25,1-3413,Skjesæterholen,6721674,633201,6724506,304788,6729233,1260667,WGS84-UTM Zon 32,Mindre bra,2014.06.25,Ja,,Ja,Kenneth Rannem,2016.05.31,2014.06.25,1-3413,Stange (N),1-34,Innlandet (N),1,2014
K456629,2014.06.25,Ja,2014.06.25,,2014.06.25,Får,,Norsk kvit sau,,2014.06.25,2014.06.25,Nej,Hane,Under 1 år,1,Avlivad,Øremerke,40286,NULL,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Nej,Ja,2014.06.25,1-3413,Skjesæterberget,6720995,633030,6723845,304556,6728575,1260426,WGS84-UTM Zon 32,Mindre bra,2014.06.25,Ja,,Ja,Kenneth Rannem,2016.05.31,2014.06.25,1-3413,Stange (N),1-34,Innlandet (N),1,2014
K456630,2014.06.25,Ja,2014.06.25,,2014.06.25,Får,,Norsk kvit sau,,2014.06.25,2014.06.25,Nej,Hane,Under 1 år,1,Avlivad,Øremerke,40274,NULL,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Nej,Ja,2014.06.25,1-3413,Skjesæterberget,6720995,633030,6723845,304556,6728575,1260426,WGS84-UTM Zon 32,Mindre bra,2014.06.25,Ja,,Ja,Kenneth Rannem,2016.05.31,2014.06.25,1-3413,Stange (N),1-34,Innlandet (N),1,2014
K456650,2014.06.25,Ja,2014.06.26,,2014.06.26,Får,,Norsk kvit sau,,2014.06.26,2014.06.26,Nej,Hona,Över 2 år,1,Avlivad,Radiosender,,NULL,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Nej,Ja,2014.06.26,1-3413,Nysætra,6721554,631690,6724524,303272,6729270,1259150,WGS84-UTM Zon 32,Mindre bra,2014.06.26,Ja,,Ja,Kenneth Rannem,2016.05.31,2014.06.27,1-3413,Stange (N),1-34,Innlandet (N),1,2014
K456651,2014.06.26,Ja,2014.06.26,,2014.06.26,Får,,Norsk kvit sau,,2014.06.26,2014.06.26,Nej,Hona,Under 1 år,1,Avlivad,Øremerke,40240,NULL,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Nej,Ja,2014.06.26,1-3413,Nysætra,6721554,631690,6724524,303272,6729270,1259150,WGS84-UTM Zon 32,Mindre bra,2014.06.26,Ja,,Ja,Kenneth Rannem,2016.05.31,2014.06.27,1-3413,Stange (N),1-34,Innlandet (N),1,2014
K456652,2014.06.26,Ja,2014.06.26,,2014.06.26,Får,,Norsk kvit sau,,2014.06.26,2014.06.26,Nej,Hona,Under 1 år,1,Avlivad,Øremerke,40275,NULL,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Nej,Ja,2014.06.26,1-3413,Nysætra,6721554,631690,6724524,303272,6729270,1259150,WGS84-UTM Zon 32,Mindre bra,2014.06.26,Ja,,Ja,Kenneth Rannem,2016.05.31,2014.06.27,1-3413,Stange (N),1-34,Innlandet (N),1,2014
K456653,2014.06.26,Ja,2014.06.26,,2014.06.26,Får,,Norsk kvit sau,,2014.06.26,2014.06.26,Nej,Hona,Över 2 år,1,Avlivad,Bjelle,,NULL,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Nej,Ja,2014.06.26,1-3413,Nysætra,6721554,631690,6724524,303272,6729270,1259150,WGS84-UTM Zon 32,Mindre bra,2014.06.26,Ja,,Ja,Kenneth Rannem,2016.05.31,2014.06.27,1-3413,Stange (N),1-34,Innlandet (N),1,2014
K456654,2014.06.26,Ja,2014.06.26,,2014.06.26,Får,,Norsk kvit sau,,2014.06.26,2014.06.26,Nej,Hane,Under 1 år,1,Avlivad,Øremerke,40259,NULL,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Nej,Ja,2014.06.25,1-3413,Skjesæterberget,6720986,633038,6723835,304563,6728565,1260433,WGS84-UTM Zon 32,Mindre bra,2014.06.26,Ja,,Ja,Kenneth Rannem,2016.05.31,2014.06.27,1-3413,Stange (N),1-34,Innlandet (N),1,2014
K456714,2014.06.27,Ja,2014.06.28,Ingebrigt Storli,2014.06.27,Får,,Norsk kvit sau,,2014.06.19,2014.06.19,Ja,Hona,Under 1 år,1,Död,Øremerke,40167,NULL,Varg,,Bete utan stängsel,Gammeldalen,Fältkontroll - SNO,Dokumenterad,Ja,Nej,Ja,2014.06.28,1-3427,Vang sletta,6907194,602413,6912131,291170,6917134,1249364,WGS84-UTM Zon 32,Exakt,2014.06.28,Ja,,Ja,Kenneth Rannem,2016.05.31,2014.06.29,1-3427,Tynset (N),1-34,Innlandet (N),1,2014
K456740,2014.06.28,Ja,2014.06.29,,2014.06.28,Får,,Norsk kvit sau,,2014.06.28,2014.06.28,Nej,Hona,Över 2 år,1,Avlivad,Bjelle,,NULL,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Nej,Ja,2014.06.29,1-3413,Nysætra,6721289,631834,6724247,303392,6728992,1259266,WGS84-UTM Zon 32,Mindre bra,2014.06.29,Ja,,Ja,Kenneth Rannem,2016.05.31,2014.06.29,1-3413,Stange (N),1-34,Innlandet (N),1,2014
K456892,2014.06.28,Ja,2014.06.28,,,Får,,Norsk kvit sau,,2014.06.28,2014.06.28,Ja,Hona,Över 2 år,1,Skadad,Øremerke,00035,NULL,Varg,,Bete utan stängsel,Bingen Vest,Fältkontroll - SNO,Bedömd som säker,Ja,Ja,Nej,,1-3314,Bråkedalen,6636418,543898,6647663,208051,6653528,1162928,WGS84-UTM Zon 32,Mindre bra,2014.07.04,Ja,,Ja,Kenneth Rannem,2016.05.31,2014.07.04,1-3314,Øvre Eiker (N),1-33,Buskerud (N),1,2014
