Country,HändelseID,Fynddatum,Undersökt,Undersökt datum,Skada på,Ras,Ange ras,"Skadedatum, från","Skadedatum, till",Osäkert skadedatum,Kön,Alder,Antall,Tilstand,Antal döda under 1 år,Antal avlivade under 1 år,Antal skadade under 1 år,Antal saknade under 1 år,Antal döda 1 till 2 år,Antal avlivade 1 till 2 år,Antal skadade 1 till 2 år,Antal saknade 1 till 2 år,Antal döda över 2 år,Antal avlivade över 2 år,Antal skadade över 2 år,Antal saknade över 2 år,Skadeorsak,Betestyp,Kontrolltyp,Bedömning,KommunID,Fyndplats,Nord (UTM33/SWEREF99 TM),Öst (UTM33/SWEREF99 TM),Nord (RT90),Öst (RT90),Koordinatsystem,Platskvalitet,Godkänd datum,Låst,Låst datum,Senast sparad datum,Kommunenummer,Kommune,Fylkenummer,Fylke
Sweden,V473876,2014.12.31,Ja,2014.12.31,Annan hund,Annan,Beagle,2014.12.31,2014.12.31,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1766,Fölsjön_ Östra Ämtervik,6617442,404076,6620901,1358697,RT90,Mycket bra,2014.12.31,Ja,2017.02.13,,2-1766,Sunne (S),2-17,Värmlands län (S)
Sweden,V473877,2015.01.03,Ja,2015.01.03,Annan hund,Annan,Drever,2015.01.03,2015.01.03,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1460,Solvik,6554271,346522,6558397,1300349,RT90,Mycket bra,2015.01.03,Ja,2017.02.13,,2-1460,Bengtsfors (S),2-14,Västra Götalands län (S)
Sweden,V473881,2014.08.16,Ja,2014.08.16,Annan hund,Annan,Jämthund,2014.08.16,2014.08.16,Nej,NA,1 till 2 år,1,Död,0,0,0,0,1,0,0,0,0,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2161,Yssjön,6899080,519496,6901230,1477629,RT90,Mycket bra,2014.08.16,Ja,2017.02.13,,2-2161,Ljusdal (S),2-21,Gävleborgs län (S)
Sweden,V473883,2014.12.11,Ja,2014.12.11,Annan hund,Annan,Norrbottenspets,2014.12.11,2014.12.11,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2582,Spikberg,7344125,754785,7343389,1718610,RT90,Mycket bra,2014.12.11,Ja,2017.02.13,,2-2582,Boden (S),2-25,Norrbottens län (S)
Sweden,V473884,2015.01.02,Ja,2015.01.02,Annan hund,Annan,Finsk spets,2014.12.28,2015.01.02,Nej,NA,1 till 2 år,1,Död,0,0,0,0,1,0,0,0,0,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2161,Näsvall,6862686,541631,6864549,1499319,RT90,Mycket bra,2015.01.02,Ja,2017.02.13,,2-2161,Ljusdal (S),2-21,Gävleborgs län (S)
Sweden,V473885,2015.01.25,Ja,2015.01.25,Annan hund,Annan,dansk-svensk gårdshund,2015.01.25,2015.01.25,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1904,Knappmora,6628270,552080,6629934,1506889,RT90,Mycket bra,2015.01.25,Ja,2017.02.13,,2-1904,Skinnskatteberg (S),2-19,Västmanlands län (S)
Sweden,V473887,2014.11.12,Ja,2014.11.14,Annan hund,Annan,Finnstövare,2014.11.12,2014.11.12,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2081,Nybroberget,6695838,525936,6697842,1481562,RT90,Mycket bra,2014.11.14,Ja,2017.02.13,,2-2081,Borlänge (S),2-20,Dalarnas län (S)
Sweden,V473890,2015.04.06,Ja,2015.04.06,Annan hund,Annan,Cairnterrier,2015.04.06,2015.04.06,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1730,Hålteberg,6637634,348180,6641784,1303019,RT90,Mycket bra,2015.04.06,Ja,2017.02.13,,2-1730,Eda (S),2-17,Värmlands län (S)
Sweden,V473891,2015.08.27,Ja,2015.08.27,Annan hund,Annan,Luzern stövare,2015.08.27,2015.08.27,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2182,Igeltjärn,6818913,593870,6820116,1551030,RT90,Mycket bra,2015.08.27,Ja,2017.02.13,,2-2182,Söderhamn (S),2-21,Gävleborgs län (S)
Sweden,V473894,2015.11.14,Ja,2015.11.14,Annan hund,Annan,Amerika Foxhound,2015.11.14,2015.11.14,Nej,NA,1 till 2 år,1,Död,0,0,0,0,1,0,0,0,0,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2039,Klitten,6797477,452991,6800415,1409840,RT90,Mycket bra,2015.11.14,Ja,2017.02.13,,2-2039,Älvdalen (S),2-20,Dalarnas län (S)
Sweden,V473895,2015.05.04,Ja,2015.05.04,Annan hund,Annan,Jack-Russel,2015.05.04,2015.05.04,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1884,Bengtstorp,6593568,496090,6595900,1450459,RT90,Mycket bra,2015.05.04,Ja,2017.02.13,,2-1884,Nora (S),2-18,Örebro län (S)
Sweden,V473896,2015.06.11,Ja,2015.06.11,Annan hund,Annan,Tax,2015.06.06,2015.06.11,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1983,Brandsta åker,6604361,554521,6605988,1509041,RT90,Mycket bra,2015.06.11,Ja,2017.02.13,,2-1983,Köping (S),2-19,Västmanlands län (S)
Sweden,V473899,2015.09.03,Ja,2015.09.03,Annan hund,Annan,Luzernstövare,2015.09.03,2015.09.03,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1782,Tallåsen,6618318,445872,6621270,1400522,RT90,Mycket bra,2015.09.03,Ja,2017.02.13,,2-1782,Filipstad (S),2-17,Värmlands län (S)
Sweden,V473903,2015.09.19,Ja,2015.09.19,Annan hund,Annan,Gråhund,2015.09.19,2015.09.19,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1737,Rattsjön,6693676,383878,6697418,1339420,RT90,Mycket bra,2015.09.19,Ja,2017.02.13,,2-1737,Torsby (S),2-17,Värmlands län (S)
Sweden,V473905,2015.09.25,Ja,2015.09.25,Annan hund,Annan,Blandras beagle/drever,2015.09.25,2015.09.25,Nej,NA,1 till 2 år,1,Skadad,0,0,0,0,0,0,1,0,0,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1762,Västanå sö Munkfors,6627750,416241,6631066,1370993,RT90,Mycket bra,2015.09.25,Ja,2017.02.13,,2-1762,Munkfors (S),2-17,Värmlands län (S)
Sweden,V473907,2015.09.30,Ja,2015.09.30,Annan hund,Annan,Jack Russel,2015.09.30,2015.09.30,Nej,NA,1 till 2 år,1,Död,0,0,0,0,1,0,0,0,0,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2181,Järbo,6731603,588110,6732855,1544192,RT90,Mycket bra,2015.09.30,Ja,2017.02.13,,2-2181,Sandviken (S),2-21,Gävleborgs län (S)
Sweden,V473908,2015.10.12,Ja,2015.10.12,Annan hund,Annan,Jämthund,2015.10.12,2015.10.12,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1766,Ransjötorp öst Sunne,6634793,406655,6638229,1361489,RT90,Mycket bra,2015.10.12,Ja,2017.02.13,,2-1766,Sunne (S),2-17,Värmlands län (S)
Sweden,V473910,2015.11.15,Ja,2015.11.15,Annan hund,Annan,Jämthund,2015.11.15,2015.11.15,Nej,NA,1 till 2 år,1,Död,0,0,0,0,1,0,0,0,0,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2121,Lillmasen,6771178,552125,6772884,1508684,RT90,Mycket bra,2015.11.15,Ja,2017.02.13,,2-2121,Ovanåker (S),2-21,Gävleborgs län (S)
Sweden,V473912,2015.10.19,Ja,2015.10.19,Annan hund,Annan,Hamilton stövare,2015.10.19,2015.10.19,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2580,Toberget,7318644,834922,7316874,1798425,RT90,Mycket bra,2015.10.19,Ja,2017.02.13,,2-2580,Luleå (S),2-25,Norrbottens län (S)
Sweden,V473913,2015.10.16,Ja,2015.10.16,Annan hund,Annan,Karelsk björnhund,2015.10.16,2015.10.16,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1730,Tunnan,6649436,358904,6653461,1313893,RT90,Mycket bra,2015.10.16,Ja,2017.02.13,,2-1730,Eda (S),2-17,Värmlands län (S)
Sweden,V473918,2015.10.31,Ja,2015.11.02,Annan hund,Annan,Hamiltonstövare,2015.10.31,2015.10.31,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1765,Korpeberget,6578151,339733,6582372,1293845,RT90,Mycket bra,2015.11.02,Ja,2017.02.13,,2-1765,Årjäng (S),2-17,Värmlands län (S)
Sweden,V473919,2015.11.01,Ja,2015.11.02,Annan hund,Annan,Jämthund,2015.11.01,2015.11.01,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2303,N.Leddalsberget,7004196,573534,7005702,1532999,RT90,Mycket bra,2015.11.02,Ja,2017.02.13,,2-2303,Ragunda (S),2-23,Jämtlands län (S)
Sweden,V473920,2015.10.28,Ja,2015.11.03,Annan hund,Annan,Jämthund,2015.10.28,2015.10.28,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2181,Kvarnmossen_ Österfärnebo,6687521,590225,6688736,1545768,RT90,Mycket bra,2015.11.03,Ja,2017.02.13,,2-2181,Sandviken (S),2-21,Gävleborgs län (S)
Sweden,V473923,2015.11.26,Ja,2015.11.26,Annan hund,Annan,Hamilton stövare,2015.11.25,2015.11.26,Nej,NA,Under 1 år,1,Död,1,0,0,0,0,0,0,0,0,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2023,Öjskogsfjället,6791301,397741,6794918,1354490,RT90,Mycket bra,2015.11.26,Ja,2017.02.13,,2-2023,Malung (S),2-20,Dalarnas län (S)
Sweden,V473924,2015.11.29,Ja,2015.11.29,Annan hund,Annan,Tysk Jakttrerrier,2015.11.29,2015.11.29,Nej,NA,1 till 2 år,1,Skadad,0,0,0,0,0,0,1,0,0,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1737,Likenäsheden,6722456,392918,6726101,1348817,RT90,Mycket bra,2015.11.29,Ja,2017.02.13,,2-1737,Torsby (S),2-17,Värmlands län (S)
Sweden,V473925,2015.11.30,Ja,2015.11.30,Annan hund,Annan,Tax,2015.11.30,2015.11.30,Nej,NA,1 till 2 år,1,Skadad,0,0,0,0,0,0,1,0,0,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2085,Nyhammar,6678906,495711,6681274,1451119,RT90,Mycket bra,2015.11.30,Ja,2017.02.13,,2-2085,Ludvika (S),2-20,Dalarnas län (S)
Sweden,V473926,2015.10.12,Ja,2015.10.12,Annan hund,Annan,Tysk Jaktterrier,2015.10.12,2015.10.12,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1814,Hasselfors,6552151,479138,6554673,1433000,RT90,Mycket bra,2015.10.12,Ja,2017.02.13,,2-1814,Lekeberg (S),2-18,Örebro län (S)
Sweden,V473927,2015.09.10,Ja,2015.09.10,Annan hund,Annan,Hamiltonstövare,2015.09.10,2015.09.10,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2303,Högförsen,7006033,565083,7007645,1524568,RT90,Mycket bra,2015.09.10,Ja,2017.02.13,,2-2303,Ragunda (S),2-23,Jämtlands län (S)
Sweden,V473928,2015.12.05,Ja,2015.12.05,Annan hund,Annan,jämthund,2015.12.05,2015.12.05,Nej,NA,1 till 2 år,1,Död,0,0,0,0,1,0,0,0,0,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2080,Rösjön,6720233,560540,6721820,1516475,RT90,Mycket bra,2015.12.05,Ja,2017.02.13,,2-2080,Falun (S),2-20,Dalarnas län (S)
Sweden,V473929,2015.12.12,Ja,2015.12.12,Annan hund,Annan,Tysk Jaktterrier,2015.12.12,2015.12.12,Nej,NA,1 till 2 år,1,Död,0,0,0,0,1,0,0,0,0,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2180,Lexemuren_ Hagaström,6728656,612303,6729610,1568355,RT90,Mycket bra,2015.12.12,Ja,2017.02.13,,2-2180,Gävle (S),2-21,Gävleborgs län (S)
Sweden,V473930,2015.12.16,Ja,2015.12.16,Annan hund,Annan,Drever,2015.12.16,2015.12.16,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2183,Rickebo/Drängbergsbo,6781251,569526,6782745,1526214,RT90,Mycket bra,2015.12.16,Ja,2017.02.13,,2-2183,Bollnäs (S),2-21,Gävleborgs län (S)
Sweden,V473931,2015.12.19,Ja,2015.12.19,Annan hund,Annan,Drever,2015.12.19,2015.12.19,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2121,Sörberget/Älvkarhed,6795684,551879,6797400,1508740,RT90,Mycket bra,2015.12.19,Ja,2017.02.13,,2-2121,Ovanåker (S),2-21,Gävleborgs län (S)
Sweden,V473935,2015.09.29,Ja,2015.10.06,Annan hund,Annan,Jämthund/Strövare,2015.09.29,2015.09.29,Nej,NA,1 till 2 år,1,Skadad,0,0,0,0,0,0,1,0,0,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2161,Akinvallen,6878190,536755,6880119,1494634,RT90,Mycket bra,2015.10.06,Ja,2017.02.13,,2-2161,Ljusdal (S),2-21,Gävleborgs län (S)
Sweden,V473936,2015.11.01,Ja,2015.11.02,Annan hund,Annan,Basset fauve de Bretagne,2015.11.01,2015.11.01,Nej,NA,1 till 2 år,1,Död,0,0,0,0,1,0,0,0,0,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2181,Järbo,6733301,585868,6734581,1541971,RT90,Mycket bra,2015.11.02,Ja,2017.02.13,,2-2181,Sandviken (S),2-21,Gävleborgs län (S)
Sweden,V474098,2017.02.22,Ja,2017.02.22,Jakthund,Annan,Jämthund,2017.02.22,2017.02.22,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2183,Älgmyran ,6784171,571031,6785647,1527756,RT90,Exakt,2017.02.22,Nej,,2017.02.22,2-2183,Bollnäs (S),2-21,Gävleborgs län (S)
Sweden,V474478,2017.03.21,Ja,2017.03.24,Annan hund,Annan,Engelsk Setter,2017.03.21,2017.03.21,Nej,NA,1 till 2 år,1,Skadad,0,0,0,0,0,0,1,0,0,0,0,0,Varg,,Fältkontroll - LST,Dokumenterad,2-2181,Nybrogårdarna norr om Småfäbodarna,6738379,584518,6739677,1540683,SWEREF99 TM,Mycket bra,2017.03.28,Nej,,2017.03.28,2-2181,Sandviken (S),2-21,Gävleborgs län (S)
Sweden,V474585,2017.04.05,Ja,2017.04.07,Annan hund,Annan,Blandsras,2017.04.05,2017.04.05,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1737,Månsgården Ennarbol,6686246,410274,6689661,1365737,RT90,Exakt,2017.04.07,Nej,,2022.04.04,2-1737,Torsby (S),2-17,Värmlands län (S)
Sweden,V475823,2017.06.06,Ja,2017.06.07,Annan hund,Annan,Dvärgpudel,2017.06.06,2017.06.06,Nej,NA,Över 2 år,1,Saknad,0,0,0,0,0,0,0,0,0,0,0,1,Varg,,Fältkontroll - LST,Bedömd som säker,2-1983,Odenvvivägen 36,6607518,548362,6609220,1502918,WGS84-UTM Zon 33,Mindre bra,2017.06.07,Nej,,2017.09.15,2-1983,Köping (S),2-19,Västmanlands län (S)
Sweden,V477192,2017.07.21,Ja,2017.07.21,Annan hund,Annan,Kleiner Munsterlander,2017.07.21,2017.07.21,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2061,Västra Göberget Smedjebacken,6662275,518703,6664356,1473916,SWEREF99 TM,Exakt,2017.07.24,Nej,,2017.07.24,2-2061,Smedjebacken (S),2-20,Dalarnas län (S)
Sweden,V478077,2017.08.21,Ja,2017.08.21,Annan hund,Annan,Tysk jaktterrier,2017.08.20,2017.08.21,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1984,,6589327,541681,6591105,1496014,WGS84-UTM Zon 33,Mindre bra,2017.08.21,Nej,,2017.08.30,2-1984,Arboga (S),2-19,Västmanlands län (S)
Sweden,V478796,2017.09.13,Ja,2017.09.13,Annan hund,Annan,Tysk spets,2017.09.13,2017.09.13,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-0188,Punskogshöjden,6615156,697359,6615050,1652041,RT90,Exakt,2017.09.14,Nej,,2017.09.14,2-0188,Norrtälje (S),2-01,Stockholms län (S)
Sweden,V478834,2017.08.28,Ja,2017.09.01,Annan hund,Annan,Labrador,2017.08.28,2017.08.28,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1983,Kulinge,6606333,551379,6607998,1505922,WGS84-UTM Zon 33,Exakt,2017.09.15,Nej,,2017.09.15,2-1983,Köping (S),2-19,Västmanlands län (S)
Sweden,V478948,2017.05.17,Ja,2017.05.18,Annan hund,Annan,Tjeckisk Schäfer,2017.05.17,2017.05.17,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2061,Göberget Smedjebacken,6662068,519394,6664140,1474605,RT90,Mycket bra,2017.09.20,Nej,,2017.09.20,2-2061,Smedjebacken (S),2-20,Dalarnas län (S)
Sweden,V479222,2017.09.20,Ja,2017.09.20,Annan hund,Annan,Amerikans Cockerspaniel,2017.09.20,2017.09.20,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Dokumenterad,2-0115,Kårsta,6616973,684375,6617025,1639077,RT90,Exakt,2017.10.03,Nej,,2017.10.03,2-0115,Vallentuna (S),2-01,Stockholms län (S)
Sweden,V479234,2017.09.30,Ja,2017.10.04,Annan hund,Annan,Jack Russel chihuahua,2017.09.30,2017.09.30,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Dokumenterad,2-0380,Lena Ängeby,6651926,653332,6652362,1608454,SWEREF99 TM,Exakt,2017.10.04,Nej,,2017.10.04,2-0380,Uppsala (S),2-03,Uppsala län (S)
Sweden,V479301,2017.10.09,Ja,2017.10.09,Jakthund,Annan,Jämthund,2017.10.09,2017.10.09,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2026,Bastberget söder om Mockfjärd,6693750,496116,6696118,1451706,RT90,Exakt,2017.10.09,Nej,,2017.10.09,2-2026,Gagnef (S),2-20,Dalarnas län (S)
Sweden,V479311,2017.10.10,Ja,2017.10.10,Jakthund,Annan,Jämthund,2017.10.10,2017.10.10,Nej,NA,1 till 2 år,1,Skadad,0,0,0,0,0,0,1,0,0,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1737,Mosinaho,6724514,368572,6728459,1324484,WGS84-UTM Zon 33,Mindre bra,2017.10.10,Nej,,2022.04.04,2-1737,Torsby (S),2-17,Värmlands län (S)
Sweden,V479377,2017.10.15,Ja,2017.10.15,Jakthund,Annan,Gråhund,2017.10.15,2017.10.15,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Dokumenterad,2-1766,Humsjön,6633142,381604,6636882,1336406,RT90,Mycket bra,2017.10.16,Nej,,2017.10.16,2-1766,Sunne (S),2-17,Värmlands län (S)
Sweden,V479579,2017.08.17,Ja,2017.08.17,Annan hund,Annan,Cavalier king charles spaniel,2017.08.17,2017.08.17,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Dokumenterad,2-0115,Ekskogen,6613021,690680,6612996,1645335,RT90,Exakt,2017.08.17,Nej,,2017.10.26,2-0115,Vallentuna (S),2-01,Stockholms län (S)
Sweden,V479580,2017.10.03,Ja,2017.10.03,Annan hund,Annan,Tibetansk Spaniel,2017.10.03,2017.10.03,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Dokumenterad,2-0117,,6606237,691231,6606204,1645803,RT90,Mycket bra,2017.10.25,Nej,,2017.10.25,2-0117,Österåker (S),2-01,Stockholms län (S)
Sweden,V479663,2017.10.27,Ja,2017.10.27,Jakthund,Annan,Jämthund,2017.10.27,2017.10.27,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1784,Salungen,6636220,375541,6640036,1330377,RT90,Exakt,2017.10.27,Nej,,2017.10.31,2-1784,Arvika (S),2-17,Värmlands län (S)
Sweden,V479724,2017.10.29,Ja,2017.10.30,Jakthund,Annan,Jämte ID 977200007264248,2017.10.29,2017.10.29,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1492,Kristinedal,6542722,356578,6546720,1310270,RT90,Mindre bra,2017.10.31,Nej,,2018.07.30,2-1492,Åmål (S),2-14,Västra Götalands län (S)
Sweden,V479789,2017.11.04,Ja,2017.11.05,Jakthund,Annan,Jämthund,2017.11.04,2017.11.04,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1737,Sätertjärnsdalen,6661351,386544,6665045,1341692,RT90,Mycket bra,2017.11.05,Nej,,2017.11.06,2-1737,Torsby (S),2-17,Värmlands län (S)
Sweden,V479826,2017.11.13,Ja,2017.11.13,Jakthund,Annan,Finnstövare,2017.11.13,2017.11.13,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Dokumenterad,2-1766,S Gråsjötjärnet,6623893,387697,6627555,1342389,RT90,Mycket bra,2017.11.13,Nej,,2017.11.13,2-1766,Sunne (S),2-17,Värmlands län (S)
Sweden,V479844,2017.11.14,Ja,2017.11.14,Jakthund,Annan,Gråhund,2017.11.14,2017.11.14,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Dokumenterad,2-2180,"800 meter nordöst om Kroktjärnen, Hagsta",6748686,608113,6749696,1564410,SWEREF99 TM,Exakt,2017.11.16,Nej,,2017.11.17,2-2180,Gävle (S),2-21,Gävleborgs län (S)
Sweden,V479861,2017.11.18,Ja,2017.11.18,Jakthund,Annan,Jämthund,2017.11.18,2017.11.18,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Dokumenterad,2-2121,Homnaberg,6795458,533592,6797400,1490445,RT90,Mindre bra,2017.11.18,Nej,,2017.12.06,2-2121,Ovanåker (S),2-21,Gävleborgs län (S)
Sweden,V479862,2017.11.18,Ja,2017.11.18,Jakthund,Annan,Drever,2017.11.18,2017.11.18,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Dokumenterad,2-1766,Bråten,6620498,392928,6624094,1347581,RT90,Mycket bra,2017.11.18,Nej,,2017.11.18,2-1766,Sunne (S),2-17,Värmlands län (S)
Sweden,V479863,2017.11.18,Ja,2017.11.18,Jakthund,Annan,Finnstövare,2017.11.18,2017.11.18,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Dokumenterad,2-1782,Öst Kapellsheden,6617651,442153,6620647,1396794,RT90,Mindre bra,2017.11.18,Nej,,2017.11.18,2-1782,Filipstad (S),2-17,Värmlands län (S)
Sweden,V479923,2017.11.25,Ja,2017.11.25,Jakthund,Annan,Jämte,2017.11.25,2017.11.25,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Dokumenterad,2-1883,Karlsdal,6585034,476087,6587605,1430345,WGS84-UTM Zon 33,Mindre bra,2017.12.01,Nej,,2017.12.01,2-1883,Karlskoga (S),2-18,Örebro län (S)
Sweden,V480006,2017.12.09,Ja,2017.12.09,Jakthund,Annan,Jämthund,2017.12.09,2017.12.09,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Dokumenterad,2-2180,"Vittersjö, Råhällavägen",6749579,607231,6750600,1563539,SWEREF99 TM,Mycket bra,2017.12.14,Nej,,2017.12.14,2-2180,Gävle (S),2-21,Gävleborgs län (S)
Sweden,V483217,2007.10.27,Ja,2007.10.29,Annan hund,Annan,Finsk stövare,2007.10.27,2007.10.27,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,Bete utan stängsel,Fältkontroll - LST,Bedömd som säker,2-2481,Nyby,7138377,669619,7138700,1630800,RT90,Mindre bra,2007.10.29,Ja,2017.12.14,,2-2481,Lycksele (S),2-24,Västerbottens län (S)
Sweden,V484176,2002.06.12,Ja,2002.06.12,Annan hund,Annan,Blandras Tax-Drever ,2002.06.12,2002.06.12,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,Bete utan stängsel,Fältkontroll - LST,Bedömd som säker,2-1430,Bråmarken,6501661,307189,6506232,1260359,RT90,Mindre bra,2002.06.12,Ja,2017.12.14,,2-1430,Munkedal (S),2-14,Västra Götalands län (S)
