mod_id,id,sex,Country_fatefile,territory,Revir_Vinter,Autumn,Spring,Fate,confirmed.illegal,Radio.collar,Comment,geometry,NAME_1,NAME_2,KommunerNamn,SLU.ID,ruggedness_mean,average_gravel_km,average_paved_km,artificial_area_total,pop_mean,mean_snow,hunt_afo,hunt_county2,Fi,number_neighbour_terr,bear_density_BZtiff,mean_fi,max_fi,wolfLKill_cumall,wolfLKill_last5y,wolfLKill_n,NoAffectedSheep_cumall,NoAffectedSheep_last5y,NoAffectedSheep,sheepAttacks_n,AttackDogs_cumall,AttackDogs_last5y,AttackDogs_n,IndividualIncome,income_prop,year_average,first_yeardet,last_yeardet,years_firstdet,time_start,time_end
186,G25-18,F,S,Kymmen 1,Kymmen_1819,2018,2019,NA,NA,0,The male in  Kymmen 1 is found under Kockohonka,"c(12.9132670813251, 59.6827792257405)",Värmland,Arvika,arvika,G25-18,0.393,1.33,0.35,2.9e-4,11.05,83.140625,41.4,2.2,0.152161,3,3.47e-5,0.183142,0.214123,7,5,2,22,15,0,0,12,3,1,281119,0.9333701492872741,301187.04804804805,2018,2019,0,0,1
295,G13-16,M,S,Glaskogen 4,Glaskogen_1718,2017,2018,NA,NA,0,NA,"c(12.7787735732281, 59.8448616775186)",Värmland,Arvika,arvika,G13-16,0.374,1.07,0.23,0.00122,11.575,65.2474747474748,2.2,2,0.205933,5,0,0.2515565,0.29718,5,3,3,22,16,14,1,11,3,1,279551,0.9392300809064476,297638.46546546544,2017,2018,0,0,1
296,G56-11,F,S,Glaskogen 4,Glaskogen_1718,2017,2018,NA,NA,0,NA,"c(12.7787735732281, 59.8448616775186)",Värmland,Arvika,arvika,G56-11,0.374,1.07,0.23,0.00122,11.575,65.2474747474748,2.2,2,0.29718,5,0,0.2515565,0.29718,5,3,3,22,16,14,1,11,3,1,279551,0.9392300809064476,297638.46546546544,2017,2018,0,0,1
343,G168-15,M,S,Nordtorp,Nordtorp_1718,2017,2018,illegal,NA,0,NA,"c(12.7787735732281, 59.8448616775186)",Värmland,Arvika,arvika,G168-15,0.399,0.99,0.23,0,14.775,63.140625,2.1,2,0.218197,4,0,0.2643985,0.3106,5,3,3,22,16,14,1,11,3,1,279551,0.9392300809064476,297638.46546546544,2017,2017,0,0,1
344,G41-16,F,S,Nordtorp,Nordtorp_1718,2017,2018,illegal,NA,0,NA,"c(12.7787735732281, 59.8448616775186)",Värmland,Arvika,arvika,G41-16,0.399,0.99,0.23,0,14.775,63.140625,2.1,2,0.3106,4,0,0.2643985,0.3106,5,3,3,22,16,14,1,11,3,1,279551,0.9392300809064476,297638.46546546544,2017,2017,0,0,1
353,G188-13,F,S,Rackstad  5,Rackstad_1718,2017,2018,legal,NA,0,NA,"c(12.7787735732281, 59.8448616775186)",Värmland,Arvika,arvika,G188-13,0.432,1.18,0.35,0.00426,19.733,69.7708333333333,1.8,2,0.152161,2,1.9e-5,0.152161,0.152161,5,3,3,22,16,14,1,11,3,1,279551,0.9392300809064476,297638.46546546544,2016,2017,1,1,2
354,G105-16,M,S,Rackstad 5,Rackstad_1718,2017,2018,legal,NA,0,NA,"c(12.7787735732281, 59.8448616775186)",Värmland,Arvika,arvika,G105-16,0.432,1.18,0.35,0.00426,19.733,69.7708333333333,1.8,2,0.224609,2,1.9e-5,0.224609,0.224609,5,3,3,22,16,14,1,11,3,1,279551,0.9392300809064476,297638.46546546544,2016,2017,1,1,2
436,G27-12,M,S,Glaskogen 3,Glaskogen_1617,2016,2017,illegal,NA,0,NA,"c(12.6380449614352, 59.8658277334099)",Värmland,Arvika,arvika,G27-12,0.366,1.04,0.2,4e-5,11.525,72.8451612903226,2.1,1.8,0.261963,1,0,0.2795715,0.29718,2,0,0,8,2,1,1,10,2,1,276605,0.943719591095227,293100.83483483485,2011,2016,5,5,6
437,G56-11,F,S,Glaskogen 3,Glaskogen_1617,2016,2017,NA,NA,0,NA,"c(12.6380449614352, 59.8658277334099)",Värmland,Arvika,arvika,G56-11,0.366,1.04,0.2,4e-5,11.525,72.8451612903226,2.1,1.8,0.29718,1,0,0.2795715,0.29718,2,0,0,8,2,1,1,10,2,1,276605,0.943719591095227,293100.83483483485,2011,2016,5,5,6
500,G188-13,F,S,Rackstad  5,Rackstad_1617,2016,2017,NA,NA,0,NA,"c(12.6380449614352, 59.8658277334099)",Värmland,Arvika,arvika,G188-13,0.436,1.15,0.32,0.00415,13.1,67.64375,1.9,1.8,0.152161,2,2.43e-6,0.152161,0.152161,2,0,0,8,2,1,1,10,2,1,276605,0.943719591095227,293100.83483483485,2016,2017,0,0,1
501,G105-16,M,S,Rackstad 5,Rackstad_1617,2016,2017,NA,NA,0,NA,"c(12.6380449614352, 59.8658277334099)",Värmland,Arvika,arvika,G105-16,0.436,1.15,0.32,0.00415,13.1,67.64375,1.9,1.8,0.224609,2,2.43e-6,0.224609,0.224609,2,0,0,8,2,1,1,10,2,1,276605,0.943719591095227,293100.83483483485,2016,2017,0,0,1
569,G27-12,M,S,Glaskogen 3,Glaskogen_1516,2015,2016,NA,NA,0,NA,list(),Värmland,Arvika,arvika,G27-12,0.37,1.02,0.21,5.5e-4,11.425,62.4393939393939,2.1,1.9,0.261963,1,1.56e-6,0.2795715,0.29718,2,1,0,7,1,0,0,9,1,0,271056,0.9466379267073987,286335.45345345343,2011,2016,4,4,5
570,G56-11,F,S,Glaskogen 3,Glaskogen_1516,2015,2016,NA,NA,0,NA,list(),Värmland,Arvika,arvika,G56-11,0.37,1.02,0.21,5.5e-4,11.425,62.4393939393939,2.1,1.9,0.29718,1,1.56e-6,0.2795715,0.29718,2,1,0,7,1,0,0,9,1,0,271056,0.9466379267073987,286335.45345345343,2011,2016,4,4,5
